field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
234,2010,40.0,40.0,3.0815,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,29.0,0.4405862068965518,0.723,0.194,0.1667582427764463,0.271,0.565,0.6785,0.0102737801304652,0.723,12.777000000000005,176.0,0.5289999999999999,15.0,1,99,40__40,10.247252747252746,32.5,209.1,2017.96,22.175384615384615,3.29,1.1625274725274726,14,314.15999999999997,-105.05999999999996,541.4,678.9,3,0,66,12,2,47.8,744.2899999999998,138.17000000000002,3.29,32.5,34.0,1.8733333333333335,24.3,629.11,73.06,2.52,0,127.3,10.66451612903226,24.8,644.56,102.93,1.93,0,47.8,18.19,32.5,744.29,138.17000000000002,3.29,3,-0.055422933771209604,0.06479365079365085,-0.14350000000000002,0.06479365079365085,-0.041559567901234516,3
195,2011,40.0,40.0,1.6393999999999995,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,43.0,0.3187441860465116,0.676,0.161,0.1714169529787632,0.1895,0.399,0.6705000000000001,0.0073397037077001,0.674,13.706,178.0,0.515,9.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,21.808241758241756,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,770.0999999999999,0,0,59,10,0,88.69999999999999,707.97,133.47000000000003,2.48,28.8,52.1,5.973333333333333,24.8,559.07,81.11,2.22,0,54.1,11.529032258064516,27.4,717.51,124.59,2.53,0,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.0075187985141473585,0.10366874999999998,-0.056681481481481444,0.07317380952380959,0.02786664592717227,4
197,2011,40.0,40.0,2.1288,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,48.0,0.3275,0.707,0.111,0.1864312876102077,0.17975,0.486,0.70275,0.008137090845306,0.707,15.72,180.0,0.596,11.0,1,99,40__40,12.868131868131869,29.7,194.9,1984.55,21.808241758241756,2.64,1.428241758241758,16,347.63,-152.73,680.5000000000001,842.6,0,0,59,10,0,88.69999999999999,707.97,136.72000000000003,2.64,29.7,52.1,6.75,25.5,559.07,82.75,2.31,0,54.1,12.419354838709678,28.2,717.51,128.16,2.64,0,88.7,19.45,29.7,707.97,136.72,2.64,0,-0.014035427265635619,0.02187916666666656,-0.06070000000000002,0.006769047619047508,-0.020365448717948754,4
207,2011,40.0,40.0,1.7486000000000002,estimate_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,44.0,0.3447272727272727,0.721,0.152,0.2096595035719023,0.177,0.52725,0.71575,0.0089171693827247,0.712,15.168,178.0,0.569,12.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,21.808241758241756,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,770.0999999999999,0,0,59,10,0,88.69999999999999,707.97,133.47000000000003,2.48,28.8,52.1,5.973333333333333,24.8,559.07,81.11,2.22,0,54.1,11.529032258064516,27.4,717.51,124.59,2.53,0,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.04645742880330947,0.16006874999999998,-0.020875000000000005,0.07811111111111113,0.11253177469460363,4
208,2011,40.0,40.0,2.301,estimate_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,40.0,0.3974499999999999,0.798,0.119,0.2395031262843973,0.2045,0.656,0.7867500000000001,0.0108778905907487,0.773,15.898,176.0,0.679,13.0,1,99,40__40,11.704395604395604,28.5,167.29999999999998,1991.23,21.881648351648355,2.56,1.3515384615384616,11,343.11999999999995,-175.81999999999996,592.1,749.0,0,0,61,10,0,76.3,711.7800000000001,136.22000000000003,2.56,28.5,40.6,5.533333333333333,24.3,560.67,80.32,2.17,0,50.4,11.261290322580646,26.9,718.78,126.58,2.49,0,76.3,18.333333333333332,28.5,711.78,136.22,2.56,0,0.0684169757094757,0.2248,-0.04940000000000003,0.14586587301587306,0.18920118532261387,4
209,2011,40.0,40.0,2.1288,estimate_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,49.0,0.4014285714285714,0.8,0.155,0.2368228477670383,0.186,0.596,0.79575,0.0107028067120195,0.8,19.67,180.0,0.645,19.0,1,99,40__40,12.868131868131869,29.7,194.9,1984.55,21.808241758241756,2.64,1.428241758241758,16,347.63,-152.73,680.5000000000001,842.6,0,0,59,10,0,88.69999999999999,707.97,136.72000000000003,2.64,29.7,52.1,6.75,25.5,559.07,82.75,2.31,0,54.1,12.419354838709678,28.2,717.51,128.16,2.64,0,88.7,19.45,29.7,707.97,136.72,2.64,0,0.1153808551048347,0.3107986111111111,-0.014700000000000019,0.25505,0.2473841409852774,4
210,2011,40.0,40.0,2.3706,estimate_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,43.0,0.3997209302325581,0.805,0.135,0.2433215238743379,0.202,0.6295,0.797,0.0107530355151716,0.805,17.188,180.0,0.67,16.0,1,99,40__40,12.868131868131869,29.7,194.9,1984.55,21.808241758241756,2.64,1.428241758241758,16,347.63,-152.73,680.5000000000001,842.6,0,0,59,10,0,88.69999999999999,707.97,136.72000000000003,2.64,29.7,52.1,6.75,25.5,559.07,82.75,2.31,0,54.1,12.419354838709678,28.2,717.51,128.16,2.64,0,88.7,19.45,29.7,707.97,136.72,2.64,0,0.08558665882997278,0.2716888888888888,-0.02560000000000001,0.19918611111111117,0.23242425638597514,4
212,2011,40.0,40.0,2.1887,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,43.0,0.3523720930232558,0.737,0.167,0.2131736952287493,0.1935,0.5455,0.7305,0.0093119914756964,0.729,15.152,178.0,0.57,12.0,1,99,40__40,11.704395604395604,28.5,167.29999999999998,1991.23,21.881648351648355,2.56,1.3515384615384616,11,343.11999999999995,-175.81999999999996,592.1,749.0,0,0,61,10,0,76.3,711.7800000000001,136.22000000000003,2.56,28.5,40.6,5.533333333333333,24.3,560.67,80.32,2.17,0,50.4,11.261290322580646,26.9,718.78,126.58,2.49,0,76.3,18.333333333333332,28.5,711.78,136.22,2.56,0,0.047284590086915664,0.18161805555555555,-0.06656190476190474,0.09583333333333333,0.1304884965728716,4
213,2011,40.0,40.0,1.984,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,42.0,0.3948333333333333,0.788,0.156,0.2211704704162085,0.2135,0.586,0.7870000000000001,0.0101569146577493,0.788,16.583,178.0,0.632,14.0,1,99,40__40,12.868131868131869,29.7,194.9,1984.55,21.808241758241756,2.64,1.428241758241758,16,347.63,-152.73,680.5000000000001,842.6,0,0,59,10,0,88.69999999999999,707.97,136.72000000000003,2.64,29.7,52.1,6.75,25.5,559.07,82.75,2.31,0,54.1,12.419354838709678,28.2,717.51,128.16,2.64,0,88.7,19.45,29.7,707.97,136.72,2.64,0,0.07014217458026982,0.2587319444444445,-0.022300000000000014,0.21590624999999997,0.1840926361832612,4
214,2011,40.0,40.0,2.053,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,42.0,0.3932619047619047,0.789,0.157,0.2210099178472497,0.20975,0.5874999999999999,0.7872500000000001,0.0101484712056633,0.788,16.517,179.0,0.632,14.0,1,99,40__40,12.868131868131869,29.7,194.9,1984.55,21.808241758241756,2.64,1.428241758241758,16,347.63,-152.73,680.5000000000001,842.6,0,0,59,10,0,88.69999999999999,707.97,136.72000000000003,2.64,29.7,52.1,6.75,25.5,559.07,82.75,2.31,0,54.1,12.419354838709678,28.2,717.51,128.16,2.64,0,88.7,19.45,29.7,707.97,136.72,2.64,0,0.06558432883254312,0.2514388888888889,-0.021699999999999997,0.20999999999999996,0.1759908572330447,4
215,2011,40.0,40.0,2.2013000000000003,estimate_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,38.0,0.3607105263157895,0.672,0.136,0.1794271451467488,0.211,0.518,0.6673333333333334,0.0089003790094106,0.672,13.707,180.0,0.536,11.0,1,99,40__40,12.682417582417584,29.2,194.9,1984.55,21.808241758241756,2.64,1.3556043956043955,15,340.94,-146.04,661.6999999999999,822.5999999999998,0,0,59,10,0,88.69999999999999,707.97,133.20000000000002,2.44,29.2,52.1,6.653333333333333,25.4,559.07,82.33,2.32,0,54.1,12.274193548387096,28.1,717.51,125.41,2.64,0,88.7,19.133333333333333,29.2,707.97,133.2,2.44,0,0.028388911709635395,0.1468125,-0.07124999999999998,0.08513749999999998,0.08827093082843082,4
216,2011,40.0,40.0,2.4407,estimate_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,37.0,0.4130810810810811,0.689,0.209,0.1654973468193272,0.259,0.574,0.6686666666666667,0.0090793834567386,0.689,15.284,180.0,0.48,13.0,1,99,40__40,13.19120879120879,29.7,194.9,1984.55,21.808241758241756,2.63,1.3892307692307693,15,345.40999999999997,-150.50999999999996,703.4,865.8,0,0,59,10,0,88.69999999999999,707.97,135.06,2.48,29.7,52.1,7.116666666666666,25.8,559.07,83.07,2.3,0,54.1,12.787096774193548,28.5,717.51,127.28,2.63,0,88.7,19.683333333333337,29.7,707.97,135.06,2.48,0,0.0032674826987326966,0.04506894841269837,-0.05841111111111108,0.032970238095238025,0.013772397986851093,4
217,2011,40.0,40.0,2.475,estimate_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,44.0,0.3369318181818181,0.696,0.167,0.1903162914881044,0.18775,0.53525,0.67625,0.0085415557990295,0.696,14.824999999999998,180.0,0.5289999999999999,15.0,1,99,40__40,11.704395604395604,28.5,167.29999999999998,1991.23,21.881648351648355,2.56,1.3515384615384616,11,343.11999999999995,-175.81999999999996,592.1,749.0,0,0,61,10,0,76.3,711.7800000000001,136.22000000000003,2.56,28.5,40.6,5.533333333333333,24.3,560.67,80.32,2.17,0,50.4,11.261290322580646,26.9,718.78,126.58,2.49,0,76.3,18.333333333333332,28.5,711.78,136.22,2.56,0,0.040821856005946906,0.15229960317460323,-0.06106031746031748,0.11361904761904751,0.1114785961859491,4
218,2011,40.0,40.0,1.6986,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,36.0,0.2941388888888889,0.605,0.15,0.1255010298270668,0.19,0.378,0.5673333333333334,0.0060397447872841,0.605,10.589000000000002,178.0,0.4549999999999999,2.0,1,99,40__40,11.704395604395604,28.5,167.29999999999998,1991.23,21.881648351648355,2.56,1.3515384615384616,11,343.11999999999995,-175.81999999999996,592.1,749.0,0,0,61,10,0,76.3,711.7800000000001,136.22000000000003,2.56,28.5,40.6,5.533333333333333,24.3,560.67,80.32,2.17,0,50.4,11.261290322580646,26.9,718.78,126.58,2.49,0,76.3,18.333333333333332,28.5,711.78,136.22,2.56,0,-0.027195891203703703,0.02780000000000002,-0.12124444444444438,-0.012833333333333252,-0.07027457837301589,4
219,2011,40.0,40.0,2.0567,estimate_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,43.0,0.3693720930232558,0.766,0.169,0.2154570073399756,0.193,0.55,0.7575000000000001,0.0094389110458883,0.744,15.883,176.0,0.597,15.0,1,99,40__40,12.868131868131869,29.7,194.9,1984.55,21.808241758241756,2.64,1.428241758241758,16,347.63,-152.73,680.5000000000001,842.6,0,0,59,10,0,88.69999999999999,707.97,136.72000000000003,2.64,29.7,52.1,6.75,25.5,559.07,82.75,2.31,0,54.1,12.419354838709678,28.2,717.51,128.16,2.64,0,88.7,19.45,29.7,707.97,136.72,2.64,0,0.08824364196311872,0.28022500000000006,0.0012000000000000066,0.17685624999999994,0.2043392041118604,4
220,2011,40.0,40.0,2.4819,estimate_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,40.0,0.369425,0.724,0.156,0.1999027122752465,0.21125,0.5515,0.7224999999999999,0.00895395537305,0.724,14.777,178.0,0.568,11.0,1,99,40__40,11.704395604395604,28.5,167.29999999999998,1991.23,21.881648351648355,2.56,1.3515384615384616,11,343.11999999999995,-175.81999999999996,592.1,749.0,0,0,61,10,0,76.3,711.7800000000001,136.22000000000003,2.56,28.5,40.6,5.533333333333333,24.3,560.67,80.32,2.17,0,50.4,11.261290322580646,26.9,718.78,126.58,2.49,0,76.3,18.333333333333332,28.5,711.78,136.22,2.56,0,-0.018217232293169794,0.07760317460317467,-0.11040555555555559,0.07214791666666676,0.008784999599166255,4
222,2011,40.0,40.0,2.2814,estimate_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,41.0,0.4281951219512195,0.76,0.165,0.2122124130886022,0.23,0.657,0.7464999999999999,0.010206024626842,0.737,17.556,176.0,0.595,15.0,1,99,40__40,11.704395604395604,28.5,167.29999999999998,1991.23,21.881648351648355,2.56,1.3515384615384616,11,343.11999999999995,-175.81999999999996,592.1,749.0,0,0,61,10,0,76.3,711.7800000000001,136.22000000000003,2.56,28.5,40.6,5.533333333333333,24.3,560.67,80.32,2.17,0,50.4,11.261290322580646,26.9,718.78,126.58,2.49,0,76.3,18.333333333333332,28.5,711.78,136.22,2.56,0,0.10607008932237592,0.18829696969696974,0.009500000000000008,0.11883125000000005,0.1669051753647587,4
223,2011,40.0,40.0,2.9623999999999997,estimate_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,42.0,0.3873571428571429,0.748,0.168,0.2142566131033145,0.2055,0.63825,0.7395,0.0101949970408583,0.747,16.269000000000002,176.0,0.58,13.0,1,99,40__40,11.704395604395604,28.5,167.29999999999998,1991.23,21.881648351648355,2.56,1.3515384615384616,11,343.11999999999995,-175.81999999999996,592.1,749.0,0,0,61,10,0,76.3,711.7800000000001,136.22000000000003,2.56,28.5,40.6,5.533333333333333,24.3,560.67,80.32,2.17,0,50.4,11.261290322580646,26.9,718.78,126.58,2.49,0,76.3,18.333333333333332,28.5,711.78,136.22,2.56,0,0.06931849124750909,0.20186666666666664,0.006125000000000019,0.11634374999999997,0.1384703998316498,4
224,2011,40.0,40.0,2.2157,estimate_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,39.0,0.315076923076923,0.62,0.15,0.1352381346262925,0.2015,0.4305,0.5640000000000001,0.0068323569534051,0.62,12.287999999999997,180.0,0.47,7.0,1,99,40__40,13.19120879120879,29.7,194.9,1984.55,21.808241758241756,2.63,1.3892307692307693,15,345.40999999999997,-150.50999999999996,703.4,865.8,0,0,59,10,0,88.69999999999999,707.97,135.06,2.48,29.7,52.1,7.116666666666666,25.8,559.07,83.07,2.3,0,54.1,12.787096774193548,28.5,717.51,127.28,2.63,0,88.7,19.683333333333337,29.7,707.97,135.06,2.48,0,-0.0036903373810425076,0.03955753968253972,-0.06142380952380955,0.03955753968253972,-0.003799057084890404,4
226,2011,40.0,40.0,2.5954,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,35.0,0.3903714285714286,0.689,0.12,0.1600094793110325,0.257,0.5245,0.6513333333333334,0.0080119166239129,0.689,13.663,180.0,0.569,13.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,21.808241758241756,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,770.0999999999999,0,0,59,10,0,88.69999999999999,707.97,133.47000000000003,2.48,28.8,52.1,5.973333333333333,24.8,559.07,81.11,2.22,0,54.1,11.529032258064516,27.4,717.51,124.59,2.53,0,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.026121009248687807,0.0870333333333333,-0.032333333333333325,0.0870333333333333,0.04814949777074774,4
227,2011,40.0,40.0,1.7692,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,47.0,0.3353404255319149,0.675,0.143,0.1872954517283236,0.186,0.4995,0.6700000000000002,0.0082636214599293,0.669,15.761,176.0,0.532,12.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,21.808241758241756,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,770.0999999999999,0,0,59,10,0,88.69999999999999,707.97,133.47000000000003,2.48,28.8,52.1,5.973333333333333,24.8,559.07,81.11,2.22,0,54.1,11.529032258064516,27.4,717.51,124.59,2.53,0,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.02598912056225886,0.11321805555555553,-0.029605769230769297,0.055002777777777845,0.06069514980633402,4
228,2011,40.0,40.0,1.8424,estimate_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,36.0,0.3110277777777777,0.644,0.181,0.1434448182928255,0.19175,0.43875,0.5903333333333333,0.0064609914635587,0.644,11.197,180.0,0.463,8.0,1,99,40__40,13.19120879120879,29.7,194.9,1984.55,21.808241758241756,2.63,1.3892307692307693,15,345.40999999999997,-150.50999999999996,703.4,865.8,0,0,59,10,0,88.69999999999999,707.97,135.06,2.48,29.7,52.1,7.116666666666666,25.8,559.07,83.07,2.3,0,54.1,12.787096774193548,28.5,717.51,127.28,2.63,0,88.7,19.683333333333337,29.7,707.97,135.06,2.48,0,-0.033964599366682696,0.10765238095238094,-0.14616666666666667,0.10765238095238094,-0.032010840548340545,4
229,2011,40.0,40.0,1.6809,estimate_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,35.0,0.2593714285714285,0.501,0.024,0.1516935040918808,0.149,0.434,0.4883333333333333,0.0072378383941572,0.501,9.078,180.0,0.477,1.0,1,99,40__40,13.19120879120879,29.7,194.9,1984.55,21.808241758241756,2.63,1.3892307692307693,15,345.40999999999997,-150.50999999999996,703.4,865.8,0,0,59,10,0,88.69999999999999,707.97,135.06,2.48,29.7,52.1,7.116666666666666,25.8,559.07,83.07,2.3,0,54.1,12.787096774193548,28.5,717.51,127.28,2.63,0,88.7,19.683333333333337,29.7,707.97,135.06,2.48,0,-0.015476409760874058,0.030227777777777742,-0.11124999999999999,-0.0043000000000000815,0.000429385198135175,4
230,2011,40.0,40.0,1.7643,estimate_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,45.0,0.3654666666666666,0.759,0.154,0.2150179940790486,0.188,0.553,0.7517499999999999,0.0095782367917544,0.746,16.445999999999998,176.0,0.605,16.0,1,99,40__40,12.868131868131869,29.7,194.9,1984.55,21.808241758241756,2.64,1.428241758241758,16,347.63,-152.73,680.5000000000001,842.6,0,0,59,10,0,88.69999999999999,707.97,136.72000000000003,2.64,29.7,52.1,6.75,25.5,559.07,82.75,2.31,0,54.1,12.419354838709678,28.2,717.51,128.16,2.64,0,88.7,19.45,29.7,707.97,136.72,2.64,0,0.06529469699539144,0.2610375,-0.03200952380952382,0.18664999999999998,0.1880382190929985,4
231,2011,40.0,40.0,1.6755,estimate_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,45.0,0.3420222222222221,0.716,0.167,0.1955437420674167,0.195,0.483,0.7135,0.0084952463267069,0.713,15.390999999999998,178.0,0.5489999999999999,11.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,21.808241758241756,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,770.0999999999999,0,0,59,10,0,88.69999999999999,707.97,133.47000000000003,2.48,28.8,52.1,5.973333333333333,24.8,559.07,81.11,2.22,0,54.1,11.529032258064516,27.4,717.51,124.59,2.53,0,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.008653216043216045,0.1458638888888888,-0.09165079365079368,0.1159444444444444,0.07332005509922175,4
232,2011,40.0,40.0,1.7736,estimate_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,46.0,0.3188260869565217,0.703,0.151,0.1914138816859409,0.18225,0.42625,0.7012499999999999,0.008245169747832,0.701,14.666,178.0,0.5519999999999999,10.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,21.808241758241756,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,770.0999999999999,0,0,59,10,0,88.69999999999999,707.97,133.47000000000003,2.48,28.8,52.1,5.973333333333333,24.8,559.07,81.11,2.22,0,54.1,11.529032258064516,27.4,717.51,124.59,2.53,0,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.0357020070257842,0.17753855519480516,-0.03965079365079363,0.12887499999999996,0.09910002062995484,4
233,2011,40.0,40.0,2.1271,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,33.0,0.3764545454545454,0.711,0.171,0.1626958662768703,0.241,0.499,0.676,0.0075494401000672,0.706,12.422999999999998,179.0,0.5399999999999999,8.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,21.808241758241756,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,770.0999999999999,0,0,59,10,0,88.69999999999999,707.97,133.47000000000003,2.48,28.8,52.1,5.973333333333333,24.8,559.07,81.11,2.22,0,54.1,11.529032258064516,27.4,717.51,124.59,2.53,0,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.01695553041234857,0.153861111111111,-0.12546111111111113,0.13356111111111113,0.031978908987837534,4
234,2011,40.0,40.0,2.5765,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,37.0,0.3808108108108107,0.721,0.173,0.1643493046446513,0.25,0.544,0.6846666666666666,0.0078304078471863,0.721,14.089999999999996,180.0,0.548,11.0,1,99,40__40,13.19120879120879,29.7,194.9,1984.55,21.808241758241756,2.63,1.3892307692307693,15,345.40999999999997,-150.50999999999996,703.4,865.8,0,0,59,10,0,88.69999999999999,707.97,135.06,2.48,29.7,52.1,7.116666666666666,25.8,559.07,83.07,2.3,0,54.1,12.787096774193548,28.5,717.51,127.28,2.63,0,88.7,19.683333333333337,29.7,707.97,135.06,2.48,0,-0.011006611237861234,0.051854166666666646,-0.08782380952380958,0.051854166666666646,-0.03148026348651347,4
195,2012,40.0,40.0,2.0692,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,55.0,0.2751090909090909,0.567,0.168,0.1236690117321632,0.188,0.2855,0.5422,0.004397507128139,0.567,15.131,180.0,0.3989999999999999,9.0,1,99,40__40,13.11648351648352,32.8,117.40000000000002,2069.0600000000004,22.73692307692308,3.78,1.6413186813186815,25,371.89,-254.49,684.5999999999999,843.3999999999999,5,0,68,11,4,72.4,718.9200000000001,147.45000000000002,3.78,32.8,17.8,6.996666666666667,24.0,604.91,93.2,2.12,0,27.2,12.161290322580646,27.3,745.23,131.24,2.94,0,72.4,20.223333333333333,32.8,718.92,147.45,3.78,5,-0.026334291022109203,0.031,-0.13476373626373628,-0.04666095238095247,-0.07172059547397046,5
197,2012,40.0,40.0,1.5663,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,56.0,0.3160714285714285,0.617,0.121,0.1533696348628345,0.19575,0.4087499999999999,0.6106,0.0060346748308555,0.605,17.7,172.0,0.496,10.0,1,99,40__40,13.968131868131866,33.7,117.40000000000002,2069.0600000000004,22.73692307692308,3.99,1.7289010989010989,26,380.74000000000007,-263.34000000000003,753.4,915.5,8,0,68,11,5,72.4,718.9200000000001,150.71,3.99,33.7,17.8,7.806666666666667,24.8,604.91,95.43,2.22,0,27.2,13.01290322580645,28.1,745.23,134.6,3.08,0,72.4,21.116666666666667,33.7,718.92,150.71,3.99,8,-0.013413347847588932,0.04918928571428571,-0.10724688644688651,-0.09605976190476195,-0.05672077746327748,5
207,2012,40.0,40.0,2.0149,estimate_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,53.0,0.3281132075471698,0.747,0.143,0.2009769216430281,0.182,0.396,0.7333999999999999,0.0077574327617528,0.746,17.39,179.0,0.604,10.0,1,99,40__40,13.11648351648352,32.8,117.40000000000002,2069.0600000000004,22.73692307692308,3.78,1.6413186813186815,25,371.89,-254.49,684.5999999999999,843.3999999999999,5,0,68,11,4,72.4,718.9200000000001,147.45000000000002,3.78,32.8,17.8,6.996666666666667,24.0,604.91,93.2,2.12,0,27.2,12.161290322580646,27.3,745.23,131.24,2.94,0,72.4,20.223333333333333,32.8,718.92,147.45,3.78,5,0.03632274383635233,0.16047499999999992,-0.028750000000000026,0.09586388888888897,0.07745022091943146,5
208,2012,40.0,40.0,2.0003,estimate_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,51.0,0.3278627450980392,0.465,0.15,0.1017717591722451,0.2235,0.4235,0.446,0.0042173934743843,0.465,16.721,180.0,0.315,0.0,1,99,40__40,12.843956043956045,32.5,113.0,2077.26,22.82703296703297,3.84,1.6386813186813187,26,379.04,-266.03999999999996,667.0,824.0,2,0,68,12,2,68.6,723.25,151.86999999999998,3.84,32.5,18.0,6.6466666666666665,23.7,606.46,93.61,2.1,0,26.4,11.86774193548387,26.9,747.55,133.56,2.91,0,68.6,20.05,32.5,723.25,151.87,3.84,2,-0.004543212941742356,0.12034404761904766,-0.20737190476190476,-0.19359301587301586,-0.10293761022927692,5
