field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
212,2020,43.0,40.0,1.3132,estimate_normalized,True,136.0,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,31.0,0.3116451612903225,0.389,0.197,0.0513618085722523,0.273,0.3365,0.003022731792385,0.382,9.661,175.0,0.192,0.0,1,99,40__43,13.174725274725274,29.9,105.8,2026.56,3.09,1.540989010989011,24,381.15,-275.34999999999997,700.3000000000001,0,71,14,0,31.0,562.48,93.87,19.1,15.287096774193548,28.8,748.3,145.82,2.74,55.7,16.41,29.9,715.78,141.46,3.09,0,-0.0456303357456117,0.0234334806397306,-0.199676504051504,-0.199676504051504,-0.1190038328590103,13
213,2020,43.0,20.0,5.78,productivity_normalized,False,14.0,7.2,3.39,148.5,272.23874,13.42,420.0,33.0,0.4183333333333333,0.478,0.229,0.0708616520931719,0.361,0.475,0.0038035951553556,0.476,13.805,177.0,0.2489999999999999,0.0,2,99,20__43,14.183516483516485,30.6,100.1,2029.87,3.23,1.65010989010989,31,390.66,-290.56000000000006,776.6,1,70,14,1,30.8,561.99,99.11,15.3,16.16774193548387,29.9,748.52,147.66,2.92,54.0,17.30666666666667,30.6,719.36,143.89,3.23,1,0.0229933046196012,0.1098610119047618,-0.149178021978022,-0.149178021978022,-0.0390376809444117,13
214,2020,43.0,40.0,3.19,productivity_normalized,False,9.0,7.1,3.67,236.12,399.02591,8.82,420.0,33.0,0.420030303030303,0.493,0.226,0.0724194368888775,0.355,0.474,0.0039426423242027,0.481,13.861,175.0,0.267,0.0,1,99,40__43,14.183516483516485,30.6,100.1,2029.87,3.23,1.65010989010989,31,390.66,-290.56000000000006,776.6,1,70,14,1,30.8,561.99,99.11,15.3,16.16774193548387,29.9,748.52,147.66,2.92,54.0,17.30666666666667,30.6,719.36,143.89,3.23,1,0.0219041449895179,0.1166494708994708,-0.1444739926739927,-0.1444739926739927,-0.0372224268691897,13
215,2020,43.0,40.0,1.409,productivity_normalized,True,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,36.0,0.3872222222222221,0.575,0.176,0.1054277296200554,0.262,0.4535,0.0053144665695985,0.575,13.939999999999998,181.0,0.3989999999999999,3.0,1,99,40__43,13.608791208791208,30.9,93.2,2025.71,3.32,1.689230769230769,34,372.66,-279.46000000000004,735.2,2,72,15,1,30.5,567.3,92.94,16.7,15.764516129032256,30.1,737.26,141.15,2.86,46.0,17.07,30.9,721.15,138.57,3.32,1,-0.0234642231492391,0.0714331018518518,-0.099484681984682,-0.0328811660561662,-0.062311593270215,13
216,2020,43.0,40.0,1.246,productivity_normalized,True,37.0,6.4,3.71,242.68,688.96085,7.64,540.0,35.0,0.4592857142857142,0.614,0.196,0.1082786277364549,0.3904999999999999,0.534,0.005753117282855,0.614,16.075,181.0,0.418,14.0,1,99,40__43,13.608791208791208,30.9,93.2,2025.71,3.32,1.689230769230769,34,372.24,-279.04,735.2,2,72,15,1,30.5,567.3,92.79,16.7,15.764516129032256,30.1,737.26,140.98,2.86,46.0,17.07,30.9,721.15,138.47,3.32,1,-0.0142731770541221,0.0985158399470899,-0.1010393190143189,-0.072913478188478,-0.0716013074913487,13
217,2020,43.0,40.0,3.37,productivity_normalized,False,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,33.0,0.3354545454545454,0.45,0.197,0.0670594900563042,0.287,0.398,0.0037791134055395,0.45,11.07,181.0,0.253,0.0,1,99,40__43,13.174725274725274,29.9,105.8,2026.56,3.09,1.540989010989011,24,381.15,-275.34999999999997,700.3000000000001,0,71,14,0,31.0,562.48,93.87,19.1,15.287096774193548,28.8,748.3,145.82,2.74,55.7,16.41,29.9,715.78,141.46,3.09,0,-0.0227292438206919,0.0469940476190475,-0.1336533383283383,-0.1233724164724165,-0.0807327328768606,13
218,2020,43.0,40.0,1.7929,estimate_normalized,True,39.0,7.2,3.87,198.74,289.9543,4.86,390.0,32.0,0.36096875,0.487,0.221,0.0760873200568761,0.31375,0.4295,0.0041361261556977,0.427,11.551,176.0,0.266,0.0,1,99,40__43,13.174725274725274,29.9,105.8,2026.56,3.09,1.540989010989011,24,381.15,-275.34999999999997,700.3000000000001,0,71,14,0,31.0,562.48,93.87,19.1,15.287096774193548,28.8,748.3,145.82,2.74,55.7,16.41,29.9,715.78,141.46,3.09,0,-0.0055579791813866,0.0859526124338624,-0.1210322649572648,-0.1210322649572648,-0.0404830930301344,13
219,2020,43.0,40.0,4.25,productivity_normalized,False,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,37.0,0.2660540540540539,0.374,0.185,0.0538481076713087,0.224,0.285,0.0027404682906341,0.374,9.843999999999998,181.0,0.189,0.0,1,3,40__43,14.183516483516485,30.6,100.1,2029.87,3.23,1.65010989010989,31,390.66,-290.56000000000006,776.6,1,70,14,1,30.8,561.99,99.11,15.3,16.16774193548387,29.9,748.52,147.66,2.92,54.0,17.30666666666667,30.6,719.36,143.89,3.23,1,-0.0739197842385342,0.0254619949494949,-0.2318443223443222,-0.2318443223443222,-0.1652070163940997,13
220,2020,43.0,40.0,5.13,productivity_normalized,False,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,31.0,0.4447741935483871,0.573,0.221,0.0872392741082265,0.3645,0.518,0.0050347287023297,0.548,13.788000000000002,175.0,0.352,10.0,1,99,40__43,13.174725274725274,29.9,105.8,2026.56,3.09,1.540989010989011,24,381.15,-275.34999999999997,700.3000000000001,0,71,14,0,31.0,562.48,93.87,19.1,15.287096774193548,28.8,748.3,145.82,2.74,55.7,16.41,29.9,715.78,141.46,3.09,0,-0.002207985295997,0.0763739748677248,-0.0921333988660911,-0.0844305305805305,-0.0548220121977518,13
221,2020,43.0,40.0,3.8,productivity_normalized,False,8.0,,,,,,,35.0,0.5031428571428571,0.634,0.234,0.1031764488235408,0.4235,0.571,0.0051152722773532,0.634,17.61,181.0,0.4,24.0,1,99,40__43,13.608791208791208,30.9,93.2,2025.71,3.32,1.689230769230769,34,372.24,-279.04,735.2,2,72,15,1,30.5,567.3,92.79,16.7,15.764516129032256,30.1,737.26,140.98,2.86,46.0,17.07,30.9,721.15,138.47,3.32,1,0.0118160935726869,0.1167206018518517,-0.092491638916639,-0.0729372377622378,-0.0616154601262087,13
