field_id,year,estimate_value,cropwise_t_ha,estimate_date,history_item_id
250,2017,28.894,2.8893999999999997,2017-10-07,4840
250,2018,20.965,2.0965,2018-10-06,4841
250,2019,41.26,4.1259999999999994,2019-07-13,4842
250,2020,25.761,2.5761,2020-07-18,4843
250,2021,36.005,3.6005000000000003,2021-07-17,4844
250,2022,29.676,2.9676,2022-10-01,6537
250,2023,17.957,1.7957,2023-09-23,8942
250,2024,46.647,4.6647,2024-08-10,9036
250,2025,24.992,2.4992,2025-10-01,11450
250,2026,29.337,2.9337,2026-06-07,19680
251,2010,15.261,1.5261,2010-10-09,4853
251,2011,20.291,2.0291,2011-10-08,4854
251,2012,10.442,1.0442,2012-10-06,4855
251,2013,17.562,1.7562000000000002,2013-10-05,4856
251,2014,19.821,1.9821000000000002,2014-10-04,4857
251,2015,17.122,1.7122,2015-10-03,4858
251,2016,11.654,1.1654,2016-10-08,4859
251,2017,28.412,2.8411999999999997,2017-07-15,4860
251,2018,46.586,4.6586,2018-07-14,4861
251,2019,35.9,3.59,2019-07-13,4862
251,2020,13.015,1.3015,2020-07-18,4863
251,2021,28.6,2.8600000000000003,2021-07-17,4864
251,2022,20.41,2.041,2022-07-16,6540
251,2023,22.449,2.2449000000000003,2023-10-21,8946
251,2024,32.953,3.2953,2024-09-07,9040
251,2025,22.722,2.2722,2025-08-23,11463
251,2026,39.01,3.901,2026-06-07,19724
252,2010,19.018,1.9018000000000002,2010-10-09,4873
252,2011,23.549,2.3548999999999998,2011-10-08,4874
252,2012,10.3,1.03,2012-10-06,4875
252,2013,19.622,1.9622,2013-10-05,4876
252,2014,29.359,2.9359,2014-10-04,4877
252,2015,10.311,1.0311,2015-10-03,4878
252,2016,27.418,2.7418,2016-10-08,4879
252,2017,29.065,2.9065000000000003,2017-10-07,4880
252,2018,14.914,1.4914,2018-10-06,4881
252,2019,44.774,4.4774,2019-07-13,4882
252,2020,15.634,1.5634000000000001,2020-07-18,4883
252,2021,23.573,2.3573,2021-07-17,4884
252,2022,23.37,2.337,2022-07-16,6541
252,2023,19.599,1.9599,2023-10-21,8947
252,2024,37.291,3.7291,2024-08-31,9041
252,2025,24.193,2.4193000000000002,2025-08-23,11461
252,2026,37.416,3.7415999999999996,2026-06-07,19723
253,2010,21.17,2.117,2010-10-09,4893
253,2011,18.2,1.8199999999999998,2011-10-08,4894
253,2012,9.649,0.9648999999999999,2012-10-06,4895
253,2013,25.918,2.5918,2013-10-05,4896
253,2014,28.905,2.8905000000000003,2014-10-04,4897
253,2015,10.36,1.036,2015-10-03,4898
253,2016,28.792,2.8792,2016-10-08,4899
253,2017,35.289,3.5289,2017-10-07,4900
253,2018,19.988,1.9988,2018-10-06,4901
253,2019,50.57,5.057,2019-07-13,4902
253,2020,15.468,1.5468,2020-07-18,4903
253,2021,24.524,2.4524,2021-07-17,4904
253,2022,16.707,1.6707,2022-07-16,6542
253,2023,24.1,2.41,2023-10-21,8948
253,2024,35.663,3.5662999999999996,2024-08-24,9042
253,2025,23.433,2.3433,2025-08-23,11465
253,2026,35.906,3.5906,2026-06-07,19725
254,2010,22.93,2.293,2010-10-09,4913
254,2011,22.429,2.2428999999999997,2011-10-08,4914
254,2012,13.813,1.3813,2012-10-06,4915
254,2013,23.876,2.3876,2013-10-05,4916
254,2014,26.975,2.6975000000000002,2014-10-04,4917
254,2015,15.659,1.5659,2015-10-03,4918
254,2016,19.752,1.9751999999999998,2016-10-08,4919
254,2017,31.613,3.1612999999999998,2017-10-07,4920
254,2018,78.488,7.8488,2018-10-06,4921
254,2019,22.589,2.2588999999999997,2019-10-05,4922
254,2020,22.201,2.2201,2020-07-18,4923
254,2021,34.0,3.4,2021-07-17,4924
254,2022,19.415,1.9415,2022-07-30,6545
254,2023,26.808,2.6808,2023-07-15,8951
254,2024,29.372,2.9372,2024-09-21,9045
254,2025,33.931,3.3930999999999996,2025-07-26,11469
254,2026,20.499,2.0499,2026-06-07,19740
255,2010,21.759,2.1759,2010-10-09,4933
255,2011,20.481,2.0481000000000003,2011-10-08,4934
255,2012,14.531,1.4531,2012-10-06,4935
255,2013,25.404,2.5404,2013-10-05,4936
255,2014,20.33,2.033,2014-10-04,4937
255,2015,12.058,1.2058,2015-10-03,4938
255,2016,30.956,3.0956,2016-10-08,4939
255,2017,25.528,2.5528,2017-07-15,4940
255,2018,16.267,1.6267,2018-07-14,4941
255,2019,31.392,3.1391999999999998,2019-07-13,4942
255,2020,18.968,1.8968,2020-10-03,4943
255,2021,37.243,3.7243000000000004,2021-10-16,4944
255,2022,35.339,3.5339,2022-07-16,6426
255,2023,23.312,2.3312,2023-10-21,8861
255,2024,51.13,5.113,2024-09-14,8955
255,2025,41.882,4.1882,2025-08-09,11271
255,2026,45.638,4.5638,2026-06-07,19318
256,2010,33.12,3.312,2010-10-09,4953
256,2011,16.221,1.6221,2011-10-08,4954
256,2012,22.18,2.218,2012-10-06,4955
256,2013,25.285,2.5285,2013-10-05,4956
256,2014,29.831,2.9831,2014-10-04,4957
256,2015,15.061,1.5061,2015-10-03,4958
256,2016,34.212,3.4212000000000002,2016-10-08,4959
256,2017,25.459,2.5459,2017-10-07,4960
256,2018,14.416,1.4416,2018-10-06,4961
256,2019,28.604,2.8604,2019-07-13,4962
256,2020,20.621,2.0621,2020-10-03,4963
256,2021,45.681,4.568099999999999,2021-09-11,4964
256,2022,37.647,3.7647,2022-07-16,6427
256,2023,21.721,2.1721,2023-07-15,8862
256,2024,46.221,4.6221,2024-09-14,8956
256,2025,24.226,2.4226,2025-10-01,11272
256,2026,25.773,2.5773,2026-06-07,19319
257,2010,25.358,2.5358,2010-10-09,4973
257,2011,28.101,2.8101,2011-10-08,4974
257,2012,23.811,2.3811,2012-10-06,4975
257,2013,17.315,1.7315,2013-10-05,4976
257,2014,22.985,2.2984999999999998,2014-10-04,4977
257,2015,20.032,2.0032,2015-10-03,4978
257,2016,24.418,2.4417999999999997,2016-10-08,4979
257,2017,35.069,3.5069000000000004,2017-08-05,4980
257,2018,25.514,2.5514,2018-10-06,4981
257,2019,48.958,4.8957999999999995,2019-07-13,4982
257,2020,16.23,1.623,2020-10-03,4983
257,2021,43.271,4.3271,2021-09-11,4984
257,2022,39.247,3.9247,2022-10-01,6432
257,2023,24.173,2.4173,2023-08-26,8866
257,2024,21.732,2.1732,2024-08-24,8960
257,2025,35.148,3.5148,2025-08-16,11279
258,2010,21.944,2.1944,2010-10-09,4993
258,2011,17.829,1.7829000000000002,2011-10-08,4994
258,2012,14.579,1.4579,2012-10-06,4995
258,2013,23.593,2.3593,2013-10-05,4996
258,2014,23.405,2.3405,2014-10-04,4997
258,2015,19.718,1.9718,2015-10-03,4998
258,2016,10.317,1.0317,2016-10-08,4999
258,2017,27.577,2.7577000000000003,2017-10-07,5000
258,2018,14.025,1.4025,2018-10-06,5001
258,2019,20.236,2.0236,2019-07-13,5002
258,2020,17.266,1.7266,2020-10-03,5003
258,2021,31.287,3.1287,2021-09-25,5004
258,2022,27.267,2.7267,2022-10-01,6451
258,2023,23.449,2.3449,2023-09-09,8877
258,2024,41.261,4.1261,2024-09-07,8971
258,2025,26.944,2.6944,2025-10-01,11305
258,2026,33.191,3.3191,2026-06-07,19389
259,2010,24.843,2.4843,2010-10-09,5013
259,2011,16.946,1.6946,2011-10-08,5014
259,2012,23.827,2.3827000000000003,2012-10-06,5015
259,2013,25.45,2.545,2013-10-05,5016
259,2014,17.849,1.7849,2014-10-04,5017
259,2015,19.8,1.98,2015-10-03,5018
259,2016,35.951,3.5951,2016-10-08,5019
259,2017,15.005,1.5005000000000002,2017-10-07,5020
259,2018,26.638,2.6638,2018-10-06,5021
259,2019,17.332,1.7332,2019-07-13,5022
259,2020,18.596,1.8596,2020-10-03,5023
259,2021,37.738,3.7738,2021-09-18,5024
259,2022,25.063,2.5063,2022-10-01,6456
259,2023,15.875,1.5875,2023-09-16,8881
259,2024,29.944,2.9943999999999997,2024-09-28,8975
259,2025,30.833,3.0833,2025-07-26,11321
259,2026,18.043,1.8043,2026-06-07,19431
260,2010,26.472,2.6472,2010-10-09,5033
260,2011,20.653,2.0652999999999997,2011-10-08,5034
260,2012,32.341,3.2341,2012-10-06,5035
260,2013,24.17,2.4170000000000003,2013-10-05,5036
260,2014,20.377,2.0377,2014-10-04,5037
260,2015,18.785,1.8785,2015-10-03,5038
260,2016,32.721,3.2720999999999996,2016-10-08,5039
260,2017,21.127,2.1127,2017-07-15,5040
260,2018,15.23,1.5230000000000001,2018-07-14,5041
260,2019,25.347,2.5347,2019-10-05,5042
260,2020,19.699,1.9699000000000002,2020-07-18,5043
260,2021,41.311,4.1311,2021-09-18,5044
260,2022,29.866,2.9866,2022-08-27,6460
260,2023,19.761,1.9761,2023-10-14,8883
260,2024,39.989,3.9989,2024-09-14,8977
260,2025,43.437,4.3437,2025-08-09,11334
260,2026,19.68,1.968,2026-06-07,19447
261,2010,22.321,2.2321,2010-10-09,5053
261,2011,21.637,2.1637,2011-10-08,5054
261,2012,25.658,2.5658000000000003,2012-10-06,5055
261,2013,27.583,2.7582999999999998,2013-10-05,5056
261,2014,20.965,2.0965,2014-10-04,5057
261,2015,15.896,1.5896000000000001,2015-10-03,5058
261,2016,34.822,3.4822,2016-10-08,5059
261,2017,19.497,1.9497,2017-07-15,5060
261,2018,17.743,1.7742999999999998,2018-07-14,5061
261,2019,25.458,2.5458,2019-10-05,5062
261,2020,24.188,2.4188,2020-07-18,5063
261,2021,41.648,4.1648000000000005,2021-09-18,5064
261,2022,31.129,3.1129000000000002,2022-08-27,6461
261,2023,22.116,2.2116,2023-10-14,8884
261,2024,44.342,4.4342,2024-08-31,8978
261,2025,44.537,4.4536999999999995,2025-08-09,11335
261,2026,20.995,2.0995,2026-06-07,19448
262,2010,24.62,2.462,2010-10-09,5073
262,2011,20.768,2.0768,2011-10-08,5074
262,2012,24.033,2.4033,2012-10-06,5075
262,2013,18.934,1.8934000000000002,2013-10-05,5076
262,2014,26.286,2.6286,2014-10-04,5077
262,2015,17.836,1.7835999999999999,2015-10-03,5078
262,2016,22.801,2.2801,2016-10-08,5079
262,2017,23.451,2.3451,2017-07-15,5080
262,2018,26.93,2.693,2018-10-06,5081
262,2019,12.651,1.2651,2019-07-13,5082
262,2020,20.667,2.0667,2020-10-03,5083
262,2021,34.34,3.434,2021-09-18,5084
262,2022,26.158,2.6158,2022-10-01,6476
262,2023,15.85,1.585,2023-09-16,8893
262,2024,38.526,3.8526000000000002,2024-09-07,8987
262,2026,22.449,2.2449000000000003,2026-06-07,19489
263,2010,19.719,1.9719000000000002,2010-10-09,5093
263,2011,22.499,2.2499,2011-10-08,5094
263,2012,19.274,1.9274,2012-10-06,5095
263,2013,22.841,2.2841,2013-10-05,5096
263,2014,24.453,2.4453,2014-10-04,5097
263,2015,16.31,1.6309999999999998,2015-10-03,5098
263,2016,29.405,2.9405,2016-10-08,5099
263,2017,24.744,2.4744,2017-10-07,5100
263,2018,30.687,3.0687,2018-10-06,5101
263,2019,34.79,3.479,2019-07-13,5102
263,2020,16.025,1.6024999999999998,2020-10-03,5103
263,2021,32.088,3.2088,2021-09-11,5104
263,2022,20.785,2.0785,2022-10-01,6483
263,2023,16.514,1.6514,2023-08-26,8897
263,2024,24.226,2.4226,2024-08-24,8991
263,2025,39.87,3.9869999999999997,2025-08-16,11362
264,2010,27.996,2.7996,2010-10-09,5113
264,2011,19.464,1.9464,2011-10-08,5114
264,2012,20.029,2.0029,2012-10-06,5115
264,2013,26.321,2.6321000000000003,2013-10-05,5116
264,2014,28.659,2.8659,2014-10-04,5117
264,2015,20.466,2.0466,2015-10-03,5118
264,2016,34.561,3.4561,2016-10-08,5119
264,2017,23.695,2.3695,2017-10-07,5120
264,2018,26.959,2.6959,2018-10-06,5121
264,2019,39.552,3.9552,2019-07-13,5122
264,2020,19.247,1.9247,2020-10-03,5123
264,2021,36.148,3.6148000000000002,2021-09-11,5124
264,2022,20.921,2.0921,2022-10-01,6484
264,2023,19.739,1.9739,2023-08-26,8898
264,2024,24.62,2.462,2024-08-24,8992
264,2025,32.826,3.2826,2025-08-16,11363
265,2010,21.999,2.1999,2010-10-09,5133
265,2011,22.394,2.2394,2011-10-08,5134
265,2012,16.103,1.6103,2012-10-06,5135
265,2013,23.199,2.3199,2013-10-05,5136
265,2014,29.912,2.9912,2014-10-04,5137
265,2015,15.056,1.5055999999999998,2015-10-03,5138
265,2016,20.545,2.0545,2016-10-08,5139
265,2017,32.221,3.2220999999999997,2017-10-07,5140
265,2018,15.041,1.5041,2018-10-06,5141
265,2019,21.102,2.1102,2019-07-13,5142
265,2020,22.159,2.2159,2020-10-03,5143
265,2021,39.731,3.9731,2021-09-11,5144
265,2022,22.475,2.2475,2022-09-17,6482
265,2023,17.88,1.7879999999999998,2023-10-07,8896
265,2024,30.272,3.0271999999999997,2024-09-14,8990
265,2025,24.622,2.4622,2025-08-23,11370
266,2010,18.621,1.8620999999999999,2010-10-09,5153
266,2011,23.224,2.3224,2011-10-08,5154
266,2012,17.291,1.7291,2012-10-06,5155
266,2013,25.556,2.5556,2013-10-05,5156
266,2014,22.858,2.2858,2014-10-04,5157
266,2015,13.969,1.3969,2015-10-03,5158
266,2016,18.5,1.85,2016-10-08,5159
266,2017,21.893,2.1893000000000002,2017-10-07,5160
266,2018,23.853,2.3853,2018-10-06,5161
266,2019,20.906,2.0906,2019-10-05,5162
266,2020,25.469,2.5469,2020-07-18,5163
266,2021,35.047,3.5046999999999997,2021-09-11,5164
266,2022,26.46,2.646,2022-09-17,6492
266,2023,16.703,1.6703,2023-08-26,8906
266,2024,23.995,2.3995,2024-08-31,9000
266,2025,37.155,3.7155,2025-08-16,11372
267,2010,20.598,2.0598,2010-10-09,5173
267,2011,27.754,2.7754000000000003,2011-10-08,5174
267,2012,17.36,1.736,2012-10-06,5175
267,2013,24.366,2.4366,2013-10-05,5176
267,2014,31.507,3.1507,2014-10-04,5177
267,2015,17.151,1.7151,2015-10-03,5178
267,2016,28.733,2.8733,2016-10-08,5179
267,2017,21.223,2.1223,2017-10-07,5180
267,2018,24.804,2.4804,2018-10-06,5181
267,2019,35.971,3.5970999999999997,2019-07-13,5182
267,2020,15.583,1.5583,2020-07-18,5183
267,2021,38.86,3.886,2021-09-11,5184
267,2022,22.334,2.2334,2022-09-17,6495
267,2023,16.844,1.6844000000000001,2023-07-08,8909
267,2024,18.665,1.8664999999999998,2024-09-14,9003
267,2025,38.949,3.8949,2025-08-16,11375
268,2010,22.459,2.2459,2010-10-09,5193
268,2011,23.328,2.3327999999999998,2011-10-08,5194
268,2012,20.084,2.0084,2012-10-06,5195
268,2013,24.021,2.4021,2013-10-05,5196
268,2014,28.007,2.8007,2014-10-04,5197
268,2015,17.68,1.768,2015-10-03,5198
268,2016,29.431,2.9431000000000003,2016-10-08,5199
268,2017,27.125,2.7125,2017-10-07,5200
268,2018,15.431,1.5431,2018-10-06,5201
268,2019,44.725,4.4725,2019-07-13,5202
268,2020,14.275,1.4275,2020-10-03,5203
268,2021,30.032,3.0032,2021-09-04,5204
268,2022,25.587,2.5587,2022-09-17,6500
268,2023,14.792,1.4792,2023-09-30,8914
268,2024,33.134,3.3134,2024-08-17,9008
268,2025,23.864,2.3864,2025-10-01,11387
268,2026,38.821,3.8821,2026-06-07,19532
269,2010,17.598,1.7597999999999998,2010-10-09,5213
269,2011,23.264,2.3264,2011-10-08,5214
269,2012,21.807,2.1807,2012-10-06,5215
269,2013,20.912,2.0911999999999997,2013-10-05,5216
269,2014,31.499,3.1498999999999997,2014-10-04,5217
269,2015,9.312,0.9311999999999999,2015-10-03,5218
269,2016,29.735,2.9735,2016-10-08,5219
269,2017,29.706,2.9706,2017-10-07,5220
269,2018,14.483,1.4483000000000001,2018-10-06,5221
269,2019,16.521,1.6521000000000001,2019-07-13,5222
269,2020,19.056,1.9056000000000002,2020-10-03,5223
269,2021,40.853,4.0853,2021-09-18,5224
269,2022,23.689,2.3689,2022-09-24,6506
269,2023,22.216,2.2216,2023-09-09,8920
269,2024,45.237,4.5237,2024-08-31,9014
269,2025,33.604,3.3604,2025-10-01,11397
269,2026,23.036,2.3036000000000003,2026-06-07,19554
270,2010,25.173,2.5172999999999996,2010-10-09,5233
270,2011,24.657,2.4657,2011-10-08,5234
270,2012,19.277,1.9277000000000002,2012-10-06,5235
270,2013,24.09,2.409,2013-10-05,5236
270,2014,27.776,2.7776,2014-10-04,5237
270,2015,18.594,1.8594000000000002,2015-10-03,5238
270,2016,28.225,2.8225000000000002,2016-10-08,5239
270,2017,34.082,3.4082,2017-07-15,5240
270,2018,22.741,2.2741,2018-07-14,5241
270,2019,26.93,2.693,2019-10-05,5242
270,2020,20.483,2.0483000000000002,2020-07-18,5243
270,2021,38.073,3.8073,2021-09-18,5244
270,2022,29.118,2.9118,2022-08-27,6526
270,2023,19.667,1.9667000000000001,2023-10-14,8933
270,2024,42.481,4.2481,2024-09-14,9027
270,2025,46.063,4.6063,2025-08-09,11437
270,2026,17.659,1.7658999999999998,2026-06-07,19634
271,2010,22.588,2.2588,2010-10-09,5253
271,2011,24.145,2.4145,2011-10-08,5254
271,2012,25.774,2.5774,2012-10-06,5255
271,2013,28.691,2.8691,2013-10-05,5256
271,2014,29.009,2.9009,2014-10-04,5257
271,2015,14.282,1.4282,2015-10-03,5258
271,2016,24.54,2.4539999999999997,2016-10-08,5259
271,2017,23.134,2.3134,2017-07-15,5260
271,2018,18.581,1.8580999999999999,2018-07-14,5261
271,2019,22.731,2.2731000000000003,2019-10-05,5262
271,2020,24.02,2.402,2020-07-18,5263
271,2021,44.729,4.4729,2021-09-18,5264
271,2022,31.03,3.103,2022-08-27,6527
271,2023,18.448,1.8448,2023-10-21,8934
271,2024,46.494,4.6494,2024-09-14,9028
271,2025,42.416,4.2416,2025-08-09,11438
271,2026,22.42,2.242,2026-06-07,19635
272,2010,25.719,2.5719000000000003,2010-10-09,5273
272,2011,22.209,2.2209,2011-10-08,5274
272,2012,21.917,2.1917,2012-10-06,5275
272,2013,20.798,2.0797999999999996,2013-10-05,5276
272,2014,26.848,2.6848,2014-10-04,5277
272,2015,20.045,2.0045,2015-10-03,5278
272,2016,24.924,2.4924,2016-10-08,5279
272,2017,25.253,2.5253,2017-10-07,5280
272,2018,13.621,1.3621,2018-10-06,5281
272,2019,22.04,2.2039999999999997,2019-10-05,5282
272,2020,36.913,3.6912999999999996,2020-09-19,5283
272,2021,17.193,1.7193,2021-10-23,5284
272,2022,39.934,3.9934,2022-09-10,6546
272,2023,20.236,2.0236,2023-10-14,8952
272,2024,45.523,4.552300000000001,2024-09-07,9046
272,2025,42.561,4.2561,2025-09-06,11470
272,2026,22.492,2.2492,2026-06-07,19741
273,2010,23.017,2.3017,2010-10-09,5293
273,2011,27.35,2.7350000000000003,2011-10-08,5294
273,2012,28.061,2.8061,2012-10-06,5295
273,2013,20.839,2.0839,2013-10-05,5296
273,2014,27.443,2.7443,2014-10-04,5297
273,2015,18.436,1.8436,2015-10-03,5298
273,2016,35.967,3.5967,2016-10-08,5299
273,2017,32.759,3.2759,2017-07-15,5300
273,2018,28.237,2.8236999999999997,2018-10-06,5301
273,2019,38.867,3.8867,2019-07-13,5302
273,2020,15.2,1.52,2020-07-18,5303
273,2021,34.913,3.4913,2021-08-28,5304
273,2022,26.808,2.6808,2022-07-16,6425
273,2023,21.881,2.1881,2023-07-15,8860
273,2024,30.239,3.0239000000000003,2024-09-28,8954
273,2025,43.208,4.3208,2025-07-19,11269
273,2026,22.014,2.2014,2026-06-07,19307
274,2010,23.403,2.3403,2010-10-09,5313
274,2011,17.228,1.7228,2011-10-08,5314
274,2012,14.553,1.4553,2012-10-06,5315
274,2013,20.41,2.041,2013-10-05,5316
274,2014,24.773,2.4773,2014-10-04,5317
274,2015,17.086,1.7086,2015-10-03,5318
274,2016,30.76,3.076,2016-10-08,5319
274,2017,21.511,2.1511,2017-07-15,5320
274,2018,20.058,2.0058,2018-10-06,5321
274,2019,24.185,2.4185,2019-10-05,5322
274,2020,13.04,1.3039999999999998,2020-07-18,5323
274,2021,47.34,4.734,2021-08-28,5324
274,2022,23.949,2.3949000000000003,2022-07-16,6428
274,2023,20.673,2.0673,2023-07-15,8863
274,2024,32.592,3.2592,2024-09-21,8957
274,2025,37.454,3.7454,2025-07-19,11274
274,2026,37.634,3.7634,2026-06-07,19324
276,2010,21.757,2.1757,2010-10-09,5353
276,2011,19.741,1.9741,2011-10-08,5354
276,2012,14.281,1.4281000000000001,2012-10-06,5355
276,2013,24.407,2.4407,2013-10-05,5356
276,2014,29.391,2.9391,2014-10-04,5357
276,2015,14.118,1.4118,2015-10-03,5358
